date,pm2_5,pm10,no2,so2,co,o3,aqi,temperature,humidity,precipitation,next_day_aqi,month,day_of_week,is_weekend,aqi_change_rate,aqi_rolling_3d,aqi_rolling_7d
2024-02-05,26.34166666666667,48.82916666666667,27.379166666666663,11.320833333333333,481.375,79.0,80.25,21.40833333333333,77.375,0.0,80.16666666666667,2,0,0,-2.6666666666666714,93.1388888888889,85.66666666666666
2024-02-06,24.35833333333333,53.72083333333333,26.5,10.25,451.0833333333333,84.08333333333333,80.16666666666667,21.495833333333334,73.0,0.1,81.875,2,1,0,-0.0833333333333286,81.11111111111113,86.72023809523809
2024-02-07,31.97083333333333,68.6375,21.1125,11.825,445.5416666666667,79.375,81.875,22.52083333333333,60.333333333333336,0.0,93.20833333333331,2,2,0,1.7083333333333286,80.7638888888889,87.83928571428571
2024-02-08,28.35,52.645833333333336,24.008333333333336,13.416666666666666,482.0416666666667,89.91666666666667,93.20833333333331,20.754166666666663,44.16666666666666,0.0,85.70833333333333,2,3,0,11.333333333333314,85.08333333333333,90.67857142857143
2024-02-09,26.85833333333333,53.35,32.55416666666667,11.866666666666667,575.8333333333334,74.95833333333333,85.70833333333333,19.39166666666667,55.208333333333336,0.0,81.16666666666667,2,4,0,-7.499999999999986,86.93055555555554,88.625
2024-02-10,25.3,53.35833333333333,30.27083333333333,11.033333333333331,496.7916666666667,85.04166666666667,81.16666666666667,21.3,66.5,0.0,79.79166666666667,2,5,1,-4.541666666666657,86.69444444444444,83.61309523809523
2024-02-11,25.73333333333333,44.95416666666667,27.979166666666668,13.35,483.9583333333333,88.20833333333333,79.79166666666667,21.379166666666663,41.04166666666666,0.0,86.29166666666667,2,6,1,-1.375,82.22222222222221,83.16666666666666
2024-02-12,32.770833333333336,50.90416666666667,36.22916666666666,16.037499999999998,624.3333333333334,84.75,86.29166666666667,21.54583333333333,38.875,0.0,101.79166666666669,2,0,0,6.5,82.41666666666667,84.02976190476191
2024-02-13,38.81666666666667,64.31666666666666,45.87916666666666,21.2375,752.5,69.0,101.79166666666669,21.225,45.91666666666666,0.0,117.41666666666669,2,1,0,15.500000000000014,89.29166666666667,87.11904761904762
2024-02-14,43.7875,73.55416666666666,50.07083333333333,20.425,938.875,68.41666666666667,117.41666666666669,21.254166666666663,49.875,0.0,128.83333333333334,2,2,0,15.625,101.83333333333336,92.19642857142857
2024-02-15,48.19583333333333,79.575,51.81666666666666,17.633333333333333,955.0416666666666,71.625,128.83333333333334,21.34583333333333,54.25,0.0,118.125,2,3,0,11.416666666666657,116.0138888888889,97.2857142857143
2024-02-16,36.8625,60.19166666666666,52.72083333333333,17.279166666666665,863.2083333333334,65.125,118.125,22.22083333333333,39.625,0.0,104.375,2,4,0,-10.708333333333343,121.45833333333333,101.91666666666667
2024-02-17,30.85833333333333,50.0125,44.55833333333334,15.104166666666666,730.0,70.91666666666667,104.375,21.979166666666668,45.958333333333336,0.0,64.45833333333333,2,5,1,-13.75,117.1111111111111,105.23214285714288
2024-02-18,15.045833333333334,27.9,13.0125,5.395833333333333,289.4166666666667,86.5,64.45833333333333,23.079166666666666,74.16666666666667,0.0,59.29166666666666,2,6,1,-39.91666666666667,95.65277777777777,103.04166666666667
2024-02-19,17.837500000000002,44.53333333333333,8.979166666666666,3.7541666666666655,254.33333333333331,95.41666666666669,59.29166666666666,24.675,75.875,0.0,68.41666666666667,2,0,0,-5.166666666666671,76.04166666666667,99.18452380952382
2024-02-20,20.8,49.02916666666667,11.391666666666666,4.775,258.1666666666667,99.33333333333331,68.41666666666667,23.516666666666666,75.08333333333333,0.0,71.54166666666667,2,1,0,9.125000000000014,64.05555555555556,94.41666666666666
2024-02-21,19.729166666666668,55.62916666666666,13.170833333333334,5.025,289.875,105.625,71.54166666666667,23.3875,69.625,0.0,64.625,2,2,0,3.125,66.41666666666667,87.86309523809526
2024-02-22,18.83333333333333,68.14583333333333,22.1375,8.058333333333334,372.375,84.75,64.625,23.2125,40.375,0.0,90.20833333333331,2,3,0,-6.916666666666671,68.19444444444444,78.69047619047619
2024-02-23,29.9125,87.1875,36.74583333333333,14.75,636.75,86.20833333333333,90.20833333333331,20.9,37.458333333333336,0.0,77.83333333333333,2,4,0,25.583333333333314,75.45833333333333,74.70238095238095
2024-02-24,19.2,64.53750000000001,17.829166666666666,10.091666666666669,338.875,98.125,77.83333333333333,22.33333333333333,53.79166666666666,0.0,73.91666666666667,2,5,1,-12.374999999999986,77.55555555555554,70.91071428571429
2024-02-25,23.245833333333334,53.19166666666666,26.48333333333333,13.5375,478.25,77.5,73.91666666666667,22.791666666666668,39.958333333333336,0.0,74.79166666666667,2,6,1,-3.916666666666657,80.65277777777777,72.26190476190476
2024-02-26,21.691666666666663,48.69166666666666,8.316666666666666,10.129166666666666,287.0833333333333,111.41666666666669,74.79166666666667,23.320833333333336,29.416666666666668,0.0,88.83333333333333,2,0,0,0.875,75.5138888888889,74.47619047619047
2024-02-27,34.833333333333336,69.875,8.8375,12.4375,334.625,106.66666666666669,88.83333333333333,21.45833333333333,46.54166666666666,0.0,92.58333333333331,2,1,0,14.041666666666657,79.18055555555556,77.39285714285714
2024-02-28,27.3875,62.65833333333333,13.5875,13.658333333333331,386.0416666666667,110.58333333333331,92.58333333333331,22.979166666666668,41.208333333333336,0.0,87.45833333333333,2,2,0,3.749999999999986,85.40277777777777,80.39880952380952
2024-02-29,23.575,61.8375,16.979166666666668,13.058333333333332,401.9166666666667,106.66666666666669,87.45833333333333,24.004166666666663,42.5,0.0,79.16666666666667,2,3,0,-5.124999999999986,89.62499999999999,83.66071428571429
2024-03-01,25.383333333333336,63.49166666666667,21.8,9.029166666666669,445.125,88.04166666666667,79.16666666666667,21.354166666666668,72.20833333333333,7.399999999999999,71.75,3,4,0,-8.291666666666657,86.40277777777777,82.08333333333334
2024-03-02,21.016666666666666,83.39583333333333,8.9125,6.895833333333333,240.25,81.08333333333333,71.75,17.566666666666666,50.208333333333336,0.0,81.25,3,5,1,-7.416666666666671,79.45833333333333,81.21428571428571
2024-03-03,33.80416666666667,119.99166666666667,12.195833333333333,10.458333333333334,262.25,87.04166666666667,81.25,16.016666666666666,39.16666666666666,0.0,95.91666666666669,3,6,1,9.5,77.3888888888889,82.26190476190477
2024-03-04,29.391666666666666,79.825,21.758333333333336,15.629166666666668,421.375,83.75,95.91666666666669,17.458333333333332,46.333333333333336,0.0,82.5,3,0,0,14.666666666666686,82.97222222222223,85.27976190476191
2024-03-05,22.325,46.4,21.35833333333333,14.366666666666667,403.8333333333333,84.41666666666667,82.5,19.941666666666663,28.875,0.0,84.29166666666667,3,1,0,-13.416666666666686,86.55555555555556,84.375
2024-03-06,21.04583333333333,49.43333333333334,15.8,15.25,362.2083333333333,105.45833333333331,84.29166666666667,20.3625,36.75,0.0,79.04166666666667,3,2,0,1.7916666666666714,87.56944444444446,83.19047619047619
2024-03-07,22.34583333333333,60.05833333333334,16.491666666666667,11.325,332.5833333333333,98.79166666666669,79.04166666666667,22.52083333333333,57.458333333333336,0.0,94.83333333333331,3,3,0,-5.25,81.94444444444444,81.98809523809523
2024-03-08,28.258333333333336,56.22916666666666,24.429166666666664,16.325,487.5416666666667,97.79166666666669,94.83333333333331,22.7875,48.54166666666666,0.0,99.5,3,4,0,15.791666666666643,86.05555555555554,84.22619047619048
2024-03-09,32.15833333333333,60.3625,28.2875,16.566666666666666,537.125,95.41666666666669,99.5,23.308333333333334,40.333333333333336,0.0,107.20833333333331,3,5,1,4.666666666666686,91.125,88.19047619047619
2024-03-10,43.98333333333333,90.8125,34.81666666666667,22.891666666666666,631.2916666666666,84.79166666666667,107.20833333333331,21.758333333333336,49.54166666666666,2.2,94.95833333333331,3,6,1,7.708333333333314,100.51388888888887,91.89880952380952
2024-03-11,22.933333333333334,56.30416666666667,14.854166666666666,8.112499999999999,326.0833333333333,86.75,94.95833333333331,22.683333333333334,70.70833333333333,0.0,69.875,3,0,0,-12.25,100.55555555555554,91.76190476190474
2024-03-12,18.375,38.69583333333333,15.820833333333333,8.345833333333333,302.5,75.5,69.875,23.079166666666666,81.79166666666667,0.0,62.54166666666666,3,1,0,-25.083333333333314,90.68055555555554,89.95833333333333
2024-03-13,26.129166666666663,91.02083333333331,11.658333333333331,6.095833333333334,248.04166666666663,84.75,62.54166666666666,24.90833333333333,57.5,0.0,110.16666666666669,3,2,0,-7.333333333333343,75.79166666666666,86.85119047619047
2024-03-14,42.975,130.55833333333334,19.516666666666666,13.508333333333333,358.6666666666667,91.08333333333331,110.16666666666669,23.59583333333333,29.916666666666668,0.0,97.70833333333331,3,3,0,47.62500000000003,80.86111111111111,91.29761904761905
2024-03-15,24.945833333333336,48.15,24.633333333333336,10.245833333333334,418.5416666666667,89.33333333333333,97.70833333333331,24.441666666666663,35.708333333333336,0.0,85.41666666666667,3,4,0,-12.458333333333371,90.13888888888887,91.70833333333333
2024-03-16,25.854166666666668,59.8875,22.39583333333333,10.004166666666666,378.5833333333333,92.375,85.41666666666667,24.9375,35.833333333333336,0.0,85.20833333333333,3,5,1,-12.291666666666643,97.7638888888889,89.69642857142857
2024-03-17,19.941666666666663,48.14166666666667,17.95,10.775,338.2083333333333,101.66666666666669,85.20833333333333,26.516666666666666,28.83333333333333,0.0,90.83333333333331,3,6,1,-0.2083333333333428,89.44444444444444,86.55357142857143
2024-03-18,22.179166666666664,49.19166666666666,20.85833333333333,12.808333333333332,390.0,106.0,90.83333333333331,26.5,36.5,0.0,67.58333333333333,3,0,0,5.624999999999986,87.15277777777777,85.96428571428571
2024-03-19,16.650000000000002,54.85833333333333,18.975,6.983333333333333,328.3333333333333,76.91666666666667,67.58333333333333,26.625,55.75,0.0,76.0,3,1,0,-23.249999999999986,81.20833333333331,85.63690476190474
2024-03-20,22.90833333333333,72.42916666666666,25.683333333333334,9.316666666666666,440.7083333333333,84.79166666666667,76.0,25.804166666666664,66.41666666666667,0.0,75.25,3,2,0,8.416666666666671,78.13888888888887,87.55952380952381
2024-03-21,25.616666666666664,61.34166666666667,17.037499999999998,5.941666666666666,311.0416666666667,78.5,75.25,26.637500000000003,53.208333333333336,0.0,80.79166666666667,3,3,0,-0.75,72.94444444444444,82.57142857142857
2024-03-22,23.916666666666668,56.0875,11.354166666666666,5.108333333333333,266.8333333333333,90.41666666666669,80.79166666666667,26.3,69.66666666666667,0.0,71.20833333333333,3,4,0,5.541666666666671,77.34722222222223,80.15476190476191
2024-03-23,22.179166666666664,71.0125,13.125,5.416666666666667,253.41666666666663,76.375,71.20833333333333,25.933333333333334,80.75,0.0,71.29166666666667,3,5,1,-9.583333333333343,75.75,78.125
2024-03-24,20.6,58.0625,13.816666666666668,4.979166666666667,250.54166666666663,71.125,71.29166666666667,26.7625,72.83333333333333,0.0,76.0,3,6,1,0.08333333333334281,74.43055555555556,76.13690476190477
2024-03-25,20.2875,56.15,18.929166666666667,7.574999999999999,334.5,84.58333333333333,76.0,27.08333333333333,67.33333333333333,0.0,62.5,3,0,0,4.708333333333329,72.83333333333333,74.01785714285714
2024-03-26,17.425,40.69166666666667,15.370833333333332,5.604166666666667,287.25,70.29166666666667,62.5,27.620833333333334,66.25,0.0,62.16666666666666,3,1,0,-13.5,69.93055555555556,73.29166666666666
2024-03-27,19.3125,61.43333333333334,13.466666666666669,5.3500000000000005,259.875,75.75,62.16666666666666,26.954166666666666,72.95833333333333,0.0,68.66666666666667,3,2,0,-0.3333333333333428,66.88888888888889,71.31547619047619
2024-03-28,12.391666666666666,41.60833333333333,14.729166666666666,5.5,282.4166666666667,105.95833333333331,68.66666666666667,27.691666666666663,56.04166666666666,0.0,66.625,3,3,0,6.500000000000014,64.44444444444444,70.375
2024-03-29,23.916666666666668,78.925,12.916666666666666,5.979166666666667,275.0416666666667,107.04166666666669,66.625,25.27083333333333,67.54166666666667,0.0,80.04166666666667,3,4,0,-2.0416666666666714,65.81944444444444,68.35119047619048
2024-03-30,30.191666666666663,107.81666666666666,9.008333333333333,4.5,225.25,96.20833333333331,80.04166666666667,25.308333333333334,70.91666666666667,0.0,107.33333333333331,3,5,1,13.416666666666671,71.77777777777779,69.61309523809523
2024-03-31,46.725,159.02083333333334,16.704166666666666,9.883333333333336,325.6666666666667,105.625,107.33333333333331,27.0875,54.458333333333336,0.0,116.70833333333331,3,6,1,27.291666666666643,84.66666666666667,74.76190476190477
2024-04-01,31.683333333333334,96.08333333333331,18.245833333333334,8.916666666666666,334.9583333333333,93.33333333333331,116.70833333333331,25.9625,61.79166666666666,0.0,80.91666666666667,4,0,0,9.375,101.3611111111111,80.57738095238095
2024-04-02,22.70833333333333,59.82083333333333,9.941666666666666,5.208333333333333,225.45833333333331,102.58333333333331,80.91666666666667,26.2125,72.08333333333333,0.0,98.58333333333331,4,1,0,-35.79166666666664,101.65277777777777,83.20833333333333
2024-04-03,33.295833333333334,108.53333333333336,11.7875,6.616666666666667,297.4166666666667,126.66666666666669,98.58333333333331,26.125,78.375,0.0,83.58333333333333,4,2,0,17.666666666666643,98.7361111111111,88.41071428571429
2024-04-04,17.504166666666666,56.4375,14.1375,5.875,282.5,111.125,83.58333333333333,26.675,67.33333333333333,0.0,66.66666666666667,4,3,0,-14.999999999999986,87.69444444444444,90.54166666666666
2024-04-05,17.483333333333334,57.00833333333333,11.870833333333332,5.529166666666666,261.25,111.625,66.66666666666667,27.25,58.125,0.0,74.04166666666667,4,4,0,-16.916666666666657,82.94444444444444,90.54761904761904
2024-04-06,15.304166666666667,49.0,12.020833333333334,5.7625,263.4583333333333,119.20833333333331,74.04166666666667,26.7125,60.25,0.0,67.41666666666667,4,5,1,7.375,74.76388888888889,89.69047619047618
2024-04-07,19.1375,51.15833333333333,16.925,6.5625,306.9583333333333,100.125,67.41666666666667,26.40833333333333,75.79166666666667,0.0,72.66666666666667,4,6,1,-6.625,69.375,83.98809523809523
2024-04-08,19.370833333333334,52.28333333333333,18.883333333333333,6.470833333333334,345.2083333333333,100.08333333333331,72.66666666666667,27.17083333333333,67.91666666666667,0.0,61.66666666666666,4,0,0,5.25,71.375,77.69642857142857
2024-04-09,13.904166666666669,33.4625,17.166666666666668,5.729166666666667,312.8333333333333,84.04166666666667,61.66666666666666,27.85833333333333,56.583333333333336,0.0,57.583333333333336,4,1,0,-11.000000000000014,67.25,74.94642857142857
2024-04-10,17.083333333333332,40.62916666666667,14.920833333333334,6.129166666666666,265.75,61.208333333333336,57.583333333333336,26.570833333333336,76.04166666666667,0.0,65.5,4,2,0,-4.0833333333333215,63.97222222222222,69.08928571428571
2024-04-11,17.779166666666665,45.775,17.462500000000002,6.604166666666667,289.2083333333333,79.33333333333333,65.5,26.245833333333334,80.20833333333333,0.0,58.833333333333336,4,3,0,7.916666666666664,61.583333333333336,66.50595238095238
2024-04-12,13.379166666666668,35.5375,15.095833333333331,6.375,260.7916666666667,69.875,58.833333333333336,26.954166666666666,76.70833333333333,0.0,50.75,4,4,0,-6.666666666666664,60.63888888888889,65.38690476190476
2024-04-13,14.408333333333331,45.93333333333334,13.416666666666666,5.425,225.41666666666663,61.04166666666666,50.75,27.875,77.625,0.0,62.0,4,5,1,-8.083333333333336,58.361111111111114,62.0595238095238
2024-04-14,25.629166666666663,111.98333333333332,21.4125,14.4875,291.7083333333333,51.833333333333336,62.0,26.58333333333333,80.5,3.4,86.58333333333333,4,6,1,11.25,57.19444444444445,61.285714285714285
2024-04-15,22.35,73.21249999999999,19.058333333333334,8.466666666666667,314.2083333333333,57.708333333333336,86.58333333333333,26.3625,75.91666666666667,0.0,61.125,4,0,0,24.58333333333333,66.44444444444444,63.27380952380952
2024-04-16,21.683333333333334,72.05833333333334,17.058333333333334,14.820833333333333,288.125,71.125,61.125,28.070833333333336,73.0,0.0,81.125,4,1,0,-25.45833333333333,69.90277777777777,63.19642857142857
2024-04-17,24.59583333333333,62.84166666666667,20.366666666666667,14.204166666666666,349.0416666666667,83.125,81.125,28.84166666666667,56.54166666666666,0.0,69.66666666666667,4,2,0,20.0,76.27777777777777,66.55952380952381
2024-04-18,22.791666666666668,86.11666666666667,9.6625,5.3125,189.95833333333331,63.91666666666666,69.66666666666667,27.2,78.08333333333333,0.5,80.75,4,3,0,-11.458333333333329,70.6388888888889,67.1547619047619
2024-04-19,25.616666666666664,57.3875,6.3125,3.920833333333333,206.70833333333331,113.20833333333331,80.75,26.679166666666664,70.66666666666667,0.0,77.20833333333333,4,4,0,11.083333333333329,77.18055555555556,70.28571428571429
2024-04-20,21.691666666666663,48.67916666666667,8.245833333333334,4.575,231.41666666666663,111.20833333333331,77.20833333333333,27.741666666666664,66.125,0.0,73.04166666666667,4,5,1,-3.5416666666666714,75.875,74.06547619047619
2024-04-21,23.3125,54.31666666666666,9.191666666666666,4.7875000000000005,233.70833333333331,98.91666666666669,73.04166666666667,27.495833333333334,71.625,0.0,70.29166666666667,4,6,1,-4.166666666666657,77.0,75.64285714285714
2024-04-22,20.45833333333333,57.55,8.466666666666667,4.0875,196.04166666666663,70.5,70.29166666666667,27.52916666666667,75.54166666666667,0.0,66.875,4,0,0,-2.75,73.51388888888889,73.31547619047618
2024-04-23,19.79583333333333,56.55416666666667,9.141666666666667,4.525,201.41666666666663,78.79166666666667,66.875,27.3125,78.66666666666667,0.0,65.04166666666667,4,1,0,-3.4166666666666714,70.06944444444444,74.13690476190474
2024-04-24,19.320833333333333,51.10833333333333,10.2,5.120833333333333,216.95833333333331,72.79166666666667,65.04166666666667,27.3125,78.25,0.0,64.5,4,2,0,-1.8333333333333286,67.40277777777779,71.83928571428571
2024-04-25,16.591666666666665,46.14166666666667,11.0875,4.695833333333334,216.20833333333331,67.75,64.5,27.375,79.08333333333333,0.0,57.91666666666666,4,3,0,-0.5416666666666714,65.47222222222223,71.10119047619048
2024-04-26,16.816666666666666,65.68333333333334,8.033333333333333,4.216666666666667,200.08333333333331,77.125,57.91666666666666,28.079166666666666,75.125,0.0,60.16666666666666,4,4,0,-6.583333333333343,62.48611111111111,67.83928571428571
2024-04-27,15.9125,60.03333333333333,10.241666666666667,4.8125,219.83333333333331,75.91666666666667,60.16666666666666,27.741666666666664,76.58333333333333,0.0,58.5,4,5,1,2.25,60.86111111111111,65.4047619047619
2024-04-28,18.016666666666666,66.26666666666667,11.408333333333331,6.2125,225.25,77.79166666666667,58.5,28.4125,74.79166666666667,0.0,73.33333333333333,4,6,1,-1.6666666666666572,58.86111111111111,63.327380952380956
2024-04-29,26.879166666666663,118.32916666666668,13.525,6.3,259.7916666666667,90.0,73.33333333333333,30.620833333333334,41.91666666666666,0.0,89.83333333333333,4,0,0,14.833333333333329,64.0,63.76190476190476
2024-04-30,30.20833333333333,127.33333333333331,12.129166666666668,6.566666666666666,255.66666666666663,102.29166666666669,89.83333333333333,30.71666666666667,36.625,0.0,92.83333333333331,4,1,0,16.5,73.88888888888889,67.04166666666666
2024-05-01,35.112500000000004,146.82500000000002,13.220833333333331,9.279166666666669,257.625,100.45833333333331,92.83333333333331,29.625,20.916666666666668,0.0,119.16666666666669,5,2,0,2.999999999999986,85.33333333333333,71.01190476190474
2024-05-02,38.175,114.87083333333334,17.258333333333333,11.5375,325.375,108.20833333333331,119.16666666666669,28.7625,55.125,0.0,76.91666666666667,5,3,0,26.33333333333337,100.6111111111111,78.82142857142857
2024-05-03,17.508333333333333,52.975,11.579166666666666,5.720833333333334,231.08333333333331,62.0,76.91666666666667,29.054166666666664,70.91666666666667,0.0,71.41666666666667,5,4,0,-42.250000000000014,96.30555555555556,81.53571428571429
2024-05-04,21.46666666666667,48.5625,8.291666666666666,4.379166666666666,207.875,79.75,71.41666666666667,29.0875,69.70833333333333,0.0,65.33333333333333,5,5,1,-5.5,89.16666666666667,83.14285714285714
2024-05-05,18.225,48.958333333333336,7.370833333333334,3.891666666666667,191.41666666666663,64.70833333333333,65.33333333333333,28.8,74.16666666666667,0.0,57.458333333333336,5,6,1,-6.083333333333343,71.22222222222223,84.1190476190476
2024-05-06,15.1125,60.6875,10.5,4.579166666666667,208.5,69.5,57.458333333333336,29.975,65.54166666666667,0.0,62.79166666666666,5,0,0,-7.874999999999993,64.7361111111111,81.85119047619048
2024-05-07,17.716666666666665,62.0875,12.704166666666666,5.65,237.25,76.33333333333333,62.79166666666666,30.079166666666666,67.04166666666667,0.0,50.625,5,1,0,5.3333333333333215,61.86111111111111,77.98809523809523
2024-05-08,9.320833333333333,31.9375,11.779166666666669,5.670833333333333,205.25,61.16666666666666,50.625,29.558333333333334,77.91666666666667,0.0,39.04166666666666,5,2,0,-12.166666666666657,56.958333333333336,71.95833333333334
2024-05-09,9.904166666666669,33.52916666666667,10.125,5.5375000000000005,194.95833333333331,55.75,39.04166666666666,29.579166666666666,79.95833333333333,0.0,45.79166666666666,5,3,0,-11.583333333333343,50.819444444444436,60.51190476190476
2024-05-10,11.9375,41.93333333333333,10.066666666666666,6.279166666666666,210.66666666666663,58.375,45.79166666666666,29.25,78.29166666666667,0.0,55.458333333333336,5,4,0,6.75,45.15277777777777,56.06547619047619
2024-05-11,16.370833333333334,58.64166666666667,10.416666666666666,7.274999999999999,206.58333333333331,68.29166666666667,55.458333333333336,29.179166666666664,76.0,0.0,61.91666666666666,5,5,1,9.666666666666679,46.76388888888888,53.78571428571428
